Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Security,Security Recommendations,Resolve Recommendation,Microsoft.Security/locations/tasks/resolve/action,Resolve a security recommendation,user,False
Microsoft Security,Security Recommendations,Start Recommendation,Microsoft.Security/locations/tasks/start/action,Start a security recommendation,user,False
Microsoft Security,Security Solutions,Create or Update Security Solutions,Microsoft.Security/securitySolutions/write,Creates a new security solution or updates an existing one,user,False
Microsoft Security,Security Solutions,Create or Update Security Solutions,Microsoft.Security/locations/securitySolutions/write,Creates a new security solution or updates an existing one,user,False
Microsoft Security,Security Solutions,Delete Security Solutions,Microsoft.Security/securitySolutions/delete,Deletes a security solution,user,False
Microsoft Security,Security Solutions,Delete Security Solutions,Microsoft.Security/locations/securitySolutions/delete,Deletes a security solution,user,False
Microsoft Security,Security Solutions,Get Security Solutions,Microsoft.Security/securitySolutions/read,Gets the security solutions,user,False
Microsoft Security,Security Solutions,Get Security Solutions,Microsoft.Security/locations/securitySolutions/read,Gets the security solutions,user,False
Microsoft Security,Security Statuses Summaries,Get security statuses summaries,Microsoft.Security/securityStatusesSummaries/read,Gets the security statuses summaries for the scope,user,False
Microsoft Security,Security custom recommendations,Create custom recommendations,Microsoft.Security/customRecommendations/write,Create or update the custom recommendation,user,False
Microsoft Security,Security custom recommendations,Delete custom recommendations,Microsoft.Security/customRecommendations/delete,Deletes the custom recommendation,user,False
Microsoft Security,Security custom recommendations,Get custom recommendations,Microsoft.Security/customRecommendations/read,Get the custom recommendations,user,False
Microsoft Security,Security standardAssignments,Create security standard assignments,Microsoft.Security/standardAssignments/write,Create or update the standard assignment,user,False
Microsoft Security,Security standardAssignments,Delete security standard assignments,Microsoft.Security/standardAssignments/delete,Deletes the standard assignment,user,False
Microsoft Security,Security standardAssignments,Get security standard assignments,Microsoft.Security/standardAssignments/read,Get the standard assignments,user,False
Microsoft Security,Security standards,Create security standards,Microsoft.Security/securityStandards/write,Create or update the security standard,user,False
Microsoft Security,Security standards,Delete security standards,Microsoft.Security/securityStandards/delete,Deletes the security standard,user,False
Microsoft Security,Security standards,Get security standards,Microsoft.Security/securityStandards/read,Get the security standards,user,False
Microsoft Security,Sensitivity Settings,Get sensitivity settings,Microsoft.Security/sensitivitySettings/read,Gets tenant level sensitivity settings,user,False
Microsoft Security,Sensitivity Settings,Update sensitivity settings,Microsoft.Security/sensitivitySettings/write,Updates tenant level sensitivity settings,user,False
Microsoft Security,Server Vulnerability Assessments,Create or Update server vulnerability assessments,Microsoft.Security/serverVulnerabilityAssessments/write,Create or update a server vulnerability assessments solution on resource,user,False
Microsoft Security,Server Vulnerability Assessments,Delete server vulnerability assessments,Microsoft.Security/serverVulnerabilityAssessments/delete,Remove a server vulnerability assessments solution from a resource,user,False
Microsoft Security,Server Vulnerability Assessments,Get server vulnerability assessments,Microsoft.Security/serverVulnerabilityAssessments/read,Get server vulnerability assessments onboarding status on a given resource,user,False
Microsoft Security,Server Vulnerability Assessments Settings,Create or Update server vulnerability assessments settings,Microsoft.Security/serverVulnerabilityAssessmentsSettings/write,Create or update server vulnerability assessments settings on a given subscription,user,False
Microsoft Security,Server Vulnerability Assessments Settings,Delete server vulnerability assessments settings,Microsoft.Security/serverVulnerabilityAssessmentsSettings/delete,Remove server vulnerability assessments settings from a given subscription,user,False
Microsoft Security,Server Vulnerability Assessments Settings,Get server vulnerability assessments settings,Microsoft.Security/serverVulnerabilityAssessmentsSettings/read,Get server vulnerability assessments settings onboarding status for a given subscription,user,False
Microsoft Security,Settings,Get settings,Microsoft.Security/settings/read,Gets the settings for the scope,user,False
Microsoft Security,Settings,Update settings,Microsoft.Security/settings/write,Updates the settings for the scope,user,False
Microsoft Security,Sub Assessments,Create sub assessment,Microsoft.Security/assessments/subAssessments/write,Create or update security sub assessments on your subscription,user,False
Microsoft Security,Sub Assessments,Get sub assessments,Microsoft.Security/assessments/subAssessments/read,Get security sub assessments on your subscription,user,False
Microsoft Security,Subscription,Register Subscription,Microsoft.Security/register/action,Registers the subscription for Azure Security Center,user,False
Microsoft Security,Subscription,Unregister Subscription,Microsoft.Security/unregister/action,Unregisters the subscription from Azure Security Center,user,False
Microsoft Security,Web Application Firewalls,Create or Update Web Application Firewalls,Microsoft.Security/webApplicationFirewalls/write,Creates a new web application firewall or updates an existing one,user,False
Microsoft Security,Web Application Firewalls,Delete Security Web Application Firewalls,Microsoft.Security/webApplicationFirewalls/delete,Deletes a web application firewall,user,False
Microsoft Security,Web Application Firewalls,Get Web Application Firewalls,Microsoft.Security/webApplicationFirewalls/read,Gets the web application firewalls,user,False
Microsoft Security,Workspace Settings,Delete workspace settings,Microsoft.Security/workspaceSettings/delete,Deletes the workspace settings,user,False
Microsoft Security,Workspace Settings,Get workspace settings,Microsoft.Security/workspaceSettings/read,Gets the workspace settings,user,False
Microsoft Security,Workspace Settings,Reconnect vms from system workspaces,Microsoft.Security/workspaceSettings/connect/action,Change workspace settings reconnection settings,user,False
Microsoft Security,Workspace Settings,Update workspace settings,Microsoft.Security/workspaceSettings/write,Updates the workspace settings,user,False
