Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft API Management,External caches,Lists a collection of all external Caches in the specified service instance. or Get cache details,Microsoft.ApiManagement/service/caches/read,Lists a collection of all external Caches in the specified service instance. or Gets the details of the Cache specified by its identifier.,,False
Microsoft API Management,External caches,Remove cache,Microsoft.ApiManagement/service/caches/delete,Deletes specific Cache.,,False
Microsoft API Management,Gateway Config Connections,Create a Gateway Config Connection,Microsoft.ApiManagement/gateways/configConnections/write,Creates a Gateway Config Connection,,False
Microsoft API Management,Gateway Config Connections,Deletes Gateway Config Connection,Microsoft.ApiManagement/gateways/configConnections/delete,Deletes a Gateway Config Connection,,False
Microsoft API Management,Gateway Config Connections,Get Gateway ConfigConnection List or Get Gateway ConfigConnection details,Microsoft.ApiManagement/gateways/configConnections/read,Lists Gateway ConfigConnections or Gets a Gateway ConfigConnection,,False
Microsoft API Management,Gateway hostname configurations,Add hostname configuration,Microsoft.ApiManagement/service/gateways/hostnameConfigurations/write,Create hostname configuration,,False
Microsoft API Management,Gateway hostname configurations,Get hostname configuration list or Get hostname configuration details,Microsoft.ApiManagement/service/gateways/hostnameConfigurations/read,Lists the collection of hostname configurations for the specified gateway. or Get details of a hostname configuration,,False
Microsoft API Management,Gateway hostname configurations,Remove hostname configuration,Microsoft.ApiManagement/service/gateways/hostnameConfigurations/delete,Deletes the specified hostname configuration.,,False
Microsoft API Management,Gateways,Create a Gateway,Microsoft.ApiManagement/gateways/write,Creates a Gateway,,False
Microsoft API Management,Gateways,Create gateway or Update gateway,Microsoft.ApiManagement/service/gateways/write,Creates or updates an Gateway to be used in Api Management instance. or Updates the details of the gateway specified by its identifier.,,False
Microsoft API Management,Gateways,Deletes Gateway,Microsoft.ApiManagement/gateways/delete,Deletes a Gateway,,False
Microsoft API Management,Gateways,Get Gateway List list or Get Gateway details,Microsoft.ApiManagement/gateways/read,Lists Gateway or Gets a Gateway,,False
Microsoft API Management,Gateways,Get gateway keys,Microsoft.ApiManagement/service/gateways/listKeys/action,Retrieves gateway keys.,,False
Microsoft API Management,Gateways,Get gateway keys,Microsoft.ApiManagement/service/gateways/keys/action,Retrieves gateway keys.,,False
Microsoft API Management,Gateways,Get gateways list or Get gateway details,Microsoft.ApiManagement/service/gateways/read,Lists a collection of gateways registered with service instance. or Gets the details of the Gateway specified by its identifier.,,False
Microsoft API Management,Gateways,Get self-hosted gateway configuration,Microsoft.ApiManagement/service/gateways/getConfiguration/action,Fetches configuration for specified self-hosted gateway,,True
Microsoft API Management,Gateways,Get token,Microsoft.ApiManagement/service/gateways/generateToken/action,Gets the Shared Access Authorization Token for the gateway.,,False
Microsoft API Management,Gateways,Get token,Microsoft.ApiManagement/service/gateways/token/action,Gets the Shared Access Authorization Token for the gateway.,,False
Microsoft API Management,Gateways,List collected trace,Microsoft.ApiManagement/service/gateways/listTrace/action,List collected trace created by gateway,,False
Microsoft API Management,Gateways,List debug credentials,Microsoft.ApiManagement/service/gateways/listDebugCredentials/action,Issue a debug credentials for requests,,False
Microsoft API Management,Gateways,Regenerate key,Microsoft.ApiManagement/service/gateways/regenerateKey/action,Regenerates specified gateway key invalidationg any tokens created with it.,,False
Microsoft API Management,Gateways,Remove gateway,Microsoft.ApiManagement/service/gateways/delete,Deletes specific Gateway.,,False
Microsoft API Management,Gateways,Reset debug credentials,Microsoft.ApiManagement/service/gateways/invalidateDebugCredentials/action,Forces gateway to reset all issued debug credentials,,False
Microsoft API Management,Get status of last synchronization,Get status of last synchronization,Microsoft.ApiManagement/service/tenant/syncState/read,Get status of last git synchronization,,False
Microsoft API Management,Get user identities list,List of user Identities.,Microsoft.ApiManagement/service/users/identities/read,List of all user identities.,,False
Microsoft API Management,GraphQL resolvers,Get GraphQL resolvers or Get GraphQL resolver,Microsoft.ApiManagement/service/apis/resolvers/read,Get the graphQL resolvers at the API level. or Get the graphQL resolver at the API level.,,False
Microsoft API Management,GraphQL resolvers,Get GraphQL resolvers or Get GraphQL resolver,Microsoft.ApiManagement/service/tenants/apis/resolvers/read,Get the graphQL resolvers at the API level. or Get the graphQL resolver at the API level.,,False
Microsoft API Management,GraphQL resolvers,Remove API policy configuration from policies,Microsoft.ApiManagement/service/apis/resolvers/delete,Deletes the policy configuration at the Api.,,False
Microsoft API Management,GraphQL resolvers,Remove API policy configuration from policies,Microsoft.ApiManagement/service/tenants/apis/resolvers/delete,Deletes the policy configuration at the Api.,,False
Microsoft API Management,GraphQL resolvers,Set GraphQL resolver or Update GraphQL Resolver,Microsoft.ApiManagement/service/apis/resolvers/write,Creates or updates graphQL resolver for the API. or Updates the details of the graphQL resolver in the API specified by its identifier.,,False
Microsoft API Management,GraphQL resolvers,Set GraphQL resolver or Update GraphQL Resolver,Microsoft.ApiManagement/service/tenants/apis/resolvers/write,Creates or updates graphQL resolver for the API. or Updates the details of the graphQL resolver in the API specified by its identifier.,,False
Microsoft API Management,Group users,Add user to group,Microsoft.ApiManagement/service/groups/users/write,Add existing user to existing group,,False
Microsoft API Management,Group users,Add user to group,Microsoft.ApiManagement/service/workspaces/groups/users/write,Add existing user to existing group,,False
Microsoft API Management,Group users,Get group users list,Microsoft.ApiManagement/service/groups/users/read,Lists a collection of user entities associated with the group.,,False
Microsoft API Management,Group users,Get group users list,Microsoft.ApiManagement/service/workspaces/groups/users/read,Lists a collection of user entities associated with the group.,,False
Microsoft API Management,Group users,Remove user from group,Microsoft.ApiManagement/service/groups/users/delete,Remove existing user from existing group.,,False
Microsoft API Management,Group users,Remove user from group,Microsoft.ApiManagement/service/workspaces/groups/users/delete,Remove existing user from existing group.,,False
Microsoft API Management,Groups,Create group or Update group,Microsoft.ApiManagement/service/groups/write,Creates or Updates a group. or Updates the details of the group specified by its identifier.,,False
Microsoft API Management,Groups,Get groups list or Get group details,Microsoft.ApiManagement/service/groups/read,Lists a collection of groups defined within a service instance. or Gets the details of the group specified by its identifier.,,False
Microsoft API Management,Groups,Remove group,Microsoft.ApiManagement/service/groups/delete,Deletes specific group of the API Management service instance.,,False
Microsoft API Management,Identity Providers,Create new Identity Provider or Update existing Identity Provider,Microsoft.ApiManagement/service/identityProviders/write,Creates or Updates the IdentityProvider configuration. or Updates an existing IdentityProvider configuration.,,False
Microsoft API Management,Identity Providers,Get Identity Provider secrets,Microsoft.ApiManagement/service/identityProviders/listSecrets/action,Gets Identity Provider secrets.,,False
Microsoft API Management,Identity Providers,Get Identity providers list or Get Identity Provider details,Microsoft.ApiManagement/service/identityProviders/read,Lists a collection of Identity Provider configured in the specified service instance. or Gets the configuration details of the identity Provider without secrets.,,False
Microsoft API Management,Identity Providers,Remove Identity Provider,Microsoft.ApiManagement/service/identityProviders/delete,Deletes the specified identity provider configuration.,,False
Microsoft API Management,Keys,Create a Key or Update Key,Microsoft.ApiManagement/service/tenants/keys/write,Create a Key to an existing Existing Entity or Update existing key details. This operation can be used to renew key.,,False
Microsoft API Management,Keys,Delete key,Microsoft.ApiManagement/service/tenants/keys/delete,Delete key. This operation can be used to delete key.,,False
Microsoft API Management,Keys,Get keys list or Get key details,Microsoft.ApiManagement/service/tenants/keys/read,Get a list of keys or Get details of key,,False
Microsoft API Management,Keys,Regenerate PK,Microsoft.ApiManagement/service/tenants/keys/regeneratePrimaryKey/action,Regenerate primary key,,False
Microsoft API Management,Keys,Regenerate SK,Microsoft.ApiManagement/service/tenants/keys/regenerateSecondaryKey/action,Regenerate secondary key,,False
Microsoft API Management,KubernetesManagedWorkspaces,Sync configuration for Kubernetes-managed workspaces,Microsoft.ApiManagement/service/workspaces/kubernetesManaged/agent/syncConfiguration/action,Syncs configuration from Kubernetes clusters by using an agent for specified Kubernetes-managed workspace,,True
Microsoft API Management,Loggers,Add logger or Update logger,Microsoft.ApiManagement/service/loggers/write,Creates or Updates a logger. or Updates an existing logger.,,False
Microsoft API Management,Loggers,Add logger or Update logger,Microsoft.ApiManagement/service/workspaces/loggers/write,Creates or Updates a logger. or Updates an existing logger.,,False
Microsoft API Management,Loggers,Get loggers list or Get logger details,Microsoft.ApiManagement/service/loggers/read,Lists a collection of loggers in the specified service instance. or Gets the details of the logger specified by its identifier.,,False
Microsoft API Management,Loggers,Get loggers list or Get logger details,Microsoft.ApiManagement/service/workspaces/loggers/read,Lists a collection of loggers in the specified workspace. or Gets the details of the logger specified by its identifier.,,False
Microsoft API Management,Loggers,Remove logger,Microsoft.ApiManagement/service/loggers/delete,Deletes the specified logger.,,False
Microsoft API Management,Loggers,Remove logger,Microsoft.ApiManagement/service/workspaces/loggers/delete,Deletes the specified logger.,,False
Microsoft API Management,Microsoft.ApiManagement resource provider,Register Microsoft.ApiManagement resource provider,Microsoft.ApiManagement/register/action,Register subscription for Microsoft.ApiManagement resource provider,,False
Microsoft API Management,Microsoft.ApiManagement resource provider,Un-register Microsoft.ApiManagement resource provider,Microsoft.ApiManagement/unregister/action,Un-register subscription for Microsoft.ApiManagement resource provider,,False
Microsoft API Management,Network Status,Gets the network status of the service,Microsoft.ApiManagement/service/networkstatus/read,Gets the network access status of resources on which the service depends on.,,False
Microsoft API Management,Network Status By Location,Gets the network status of the service in the location,Microsoft.ApiManagement/service/locations/networkstatus/read,Gets the network access status of resources on which the service depends on in the location.,,False
Microsoft API Management,OAuth Authorization servers,Create new authorization server or Update existing authorization server,Microsoft.ApiManagement/service/authorizationServers/write,Creates new authorization server or updates an existing authorization server. or Updates the details of the authorization server specified by its identifier.,,False
Microsoft API Management,OAuth Authorization servers,Get authorization server secrets,Microsoft.ApiManagement/service/authorizationServers/listSecrets/action,Gets secrets for the authorization server.,,False
Microsoft API Management,OAuth Authorization servers,Get authorization service list or Get authorization server details without secrets,Microsoft.ApiManagement/service/authorizationServers/read,Lists a collection of authorization servers defined within a service instance. or Gets the details of the authorization server without secrets.,,False
Microsoft API Management,OAuth Authorization servers,Remove authorization server,Microsoft.ApiManagement/service/authorizationServers/delete,Deletes specific authorization server instance.,,False
Microsoft API Management,OpenID Connect Providers,Create new OpenID Connect Provider or Update existing OpenID Connect Provider,Microsoft.ApiManagement/service/openidConnectProviders/write,Creates or updates the OpenID Connect Provider. or Updates the specific OpenID Connect Provider.,,False
Microsoft API Management,OpenID Connect Providers,Get OpenID Connect Provider secrets,Microsoft.ApiManagement/service/openidConnectProviders/listSecrets/action,Gets specific OpenID Connect Provider secrets.,,False
Microsoft API Management,OpenID Connect Providers,Get OpenID providers list or Get OpenID Connect Provider details without secrets,Microsoft.ApiManagement/service/openidConnectProviders/read,Lists of all the OpenId Connect Providers. or Gets specific OpenID Connect Provider without secrets.,,False
Microsoft API Management,OpenID Connect Providers,Remove OpenID Connect Provider,Microsoft.ApiManagement/service/openidConnectProviders/delete,Deletes specific OpenID Connect Provider of the API Management service instance.,,False
Microsoft API Management,Operation Result,Get long running operation result,Microsoft.ApiManagement/service/operationresults/read,Gets current status of long running operation,,False
Microsoft API Management,Outbound Network Dependencies Endpoints,Gets the outbound network dependencies endpoints of the service,Microsoft.ApiManagement/service/outboundNetworkDependenciesEndpoints/read,Gets the outbound network dependency status of resources on which the service depends on.,,False
Microsoft API Management,Policy configuration at the GraphQL API resolver level.,Get list of policy configurations or Get GraphQL API policy configuration,Microsoft.ApiManagement/service/apis/resolvers/policies/read,Get the list of policy configurations at the GraphQL API resolver level. or Get the policy configuration at the GraphQL API resolver level.,,False
Microsoft API Management,Policy configuration at the GraphQL API resolver level.,Get list of policy configurations or Get GraphQL API policy configuration,Microsoft.ApiManagement/service/tenants/apis/resolvers/policies/read,Get the list of policy configurations at the GraphQL API resolver level. or Get the policy configuration at the GraphQL API resolver level.,,False
Microsoft API Management,Policy configuration at the GraphQL API resolver level.,Remove GraphQL API policy configuration from policies,Microsoft.ApiManagement/service/apis/resolvers/policies/delete,Deletes the policy configuration at the GraphQL Api.,,False
Microsoft API Management,Policy configuration at the GraphQL API resolver level.,Remove GraphQL API policy configuration from policies,Microsoft.ApiManagement/service/tenants/apis/resolvers/policies/delete,Deletes the policy configuration at the GraphQL Api.,,False
Microsoft API Management,Policy configuration at the GraphQL API resolver level.,Set GraphQL API policy configuration,Microsoft.ApiManagement/service/apis/resolvers/policies/write,Creates or updates policy configuration for the GraphQL API.,,False
Microsoft API Management,Policy configuration at the GraphQL API resolver level.,Set GraphQL API policy configuration,Microsoft.ApiManagement/service/tenants/apis/resolvers/policies/write,Creates or updates policy configuration for the GraphQL API.,,False
Microsoft API Management,Policy fragments,Delete policy fragment,Microsoft.ApiManagement/service/workspaces/policyFragments/delete,Deletes a policy fragment.,,False
Microsoft API Management,Policy fragments,Delete policy fragment,Microsoft.ApiManagement/service/policyFragments/delete,Deletes a policy fragment.,,False
Microsoft API Management,Policy fragments,Get policy fragments or Get policy fragment,Microsoft.ApiManagement/service/workspaces/policyFragments/read,Gets all policy fragments. or Gets a policy fragment.,,False
Microsoft API Management,Policy fragments,Get policy fragments or Get policy fragment,Microsoft.ApiManagement/service/policyFragments/read,Gets all policy fragments. or Gets a policy fragment.,,False
Microsoft API Management,Policy fragments,List policy fragment references,Microsoft.ApiManagement/service/workspaces/policyFragments/listReferences/action,Lists policy resources that reference the policy fragment.,,False
Microsoft API Management,Policy fragments,List policy fragment references,Microsoft.ApiManagement/service/policyFragments/listReferences/action,Lists policy resources that reference the policy fragment.,,False
Microsoft API Management,Policy fragments,Set policy fragment,Microsoft.ApiManagement/service/workspaces/policyFragments/write,Creates or updates a policy fragment.,,False
Microsoft API Management,Policy fragments,Set policy fragment,Microsoft.ApiManagement/service/policyFragments/write,Creates or updates a policy fragment.,,False
Microsoft API Management,Portal Settings,Get portal settings or Get Sign In Settings or Get Sign Up Settings or Get Delegation Settings,Microsoft.ApiManagement/service/portalSettings/read,Lists a collection of portal settings. or Get Sign In Settings for the Portal or Get Sign Up Settings for the Portal or Get Delegation Settings for the Portal.,,False
Microsoft API Management,Portal Settings,Get property secrets or Get media content blob container uri,Microsoft.ApiManagement/service/portalSettings/listSecrets/action,Gets validation key of portal delegation settings. or Get media content blob container uri.,,False
Microsoft API Management,Portal Settings,Update Settings or Update Settings or Update Settings or Update Settings or Update Settings or Update Settings,Microsoft.ApiManagement/service/portalSettings/write,Update Sign-In settings. or Create or Update Sign-In settings. or Update Sign Up settings or Update Sign Up settings or Update Delegation settings. or Create or Update Delegation settings.,,False
Microsoft API Management,PortalRevisions,Create developer portal revision or Update developer portal revision,Microsoft.ApiManagement/service/portalRevisions/write,Creates a new developer portal revision. or Updates the description of specified portal revision or makes it current.,,False
Microsoft API Management,PortalRevisions,Get developer portal revision list or Get developer portal revision details,Microsoft.ApiManagement/service/portalRevisions/read,Lists a collection of developer portal revision entities. or Gets developer portal revision specified by its identifier.,,False
Microsoft API Management,Product policies configuration,Create Product policy,Microsoft.ApiManagement/service/products/policy/write,Create policy configuration at Product level,,False
Microsoft API Management,Product policies configuration,Delete Product policy configuration,Microsoft.ApiManagement/service/products/policy/delete,Delete the policy configuration at Product level,,False
Microsoft API Management,Product policies configuration,Get Product policies or Get Product policy configuration,Microsoft.ApiManagement/service/products/policies/read,Get the policy configuration at the Product level. or Get the policy configuration at the Product level.,,False
Microsoft API Management,Product policies configuration,Get Product policies or Get Product policy configuration,Microsoft.ApiManagement/service/workspaces/products/policies/read,Get the policy configuration at the Product level. or Get the policy configuration at the Product level.,,False
Microsoft API Management,Product policies configuration,Get Product policy configuration,Microsoft.ApiManagement/service/products/policy/read,Get the policy configuration at Product level,,False
Microsoft API Management,Product policies configuration,Remove Product policy configuration from policies,Microsoft.ApiManagement/service/products/policies/delete,Deletes the policy configuration at the Product.,,False
Microsoft API Management,Product policies configuration,Remove Product policy configuration from policies,Microsoft.ApiManagement/service/workspaces/products/policies/delete,Deletes the policy configuration at the Product.,,False
Microsoft API Management,Product policies configuration,Set Product policy configuration,Microsoft.ApiManagement/service/products/policies/write,Creates or updates policy configuration for the Product.,,False
Microsoft API Management,Product policies configuration,Set Product policy configuration,Microsoft.ApiManagement/service/workspaces/products/policies/write,Creates or updates policy configuration for the Product.,,False
Microsoft API Management,Product subscriptions,Delete subscription,Microsoft.ApiManagement/service/subscriptions/delete,Deletes the specified subscription.,,False
Microsoft API Management,Product subscriptions,Delete subscription,Microsoft.ApiManagement/service/workspaces/subscriptions/delete,Deletes the specified subscription.,,False
Microsoft API Management,Product subscriptions,Get product subscriptions list,Microsoft.ApiManagement/service/products/subscriptions/read,Lists the collection of subscriptions to the specified product.,,False
Microsoft API Management,Product subscriptions,Get product subscriptions list,Microsoft.ApiManagement/service/workspaces/products/subscriptions/read,Lists the collection of subscriptions to the specified product.,,False
Microsoft API Management,Product subscriptions,Get subscripiton keys,Microsoft.ApiManagement/service/subscriptions/listSecrets/action,Gets the specified Subscription keys.,,False
Microsoft API Management,Product subscriptions,Get subscripiton keys,Microsoft.ApiManagement/service/workspaces/subscriptions/listSecrets/action,Gets the specified Subscription keys.,,False
Microsoft API Management,Product subscriptions,Get subscriptions list or Get subscripiton details,Microsoft.ApiManagement/service/subscriptions/read,Lists all subscriptions of the API Management service instance. or Gets the specified Subscription entity (without keys).,,False
Microsoft API Management,Product subscriptions,Get subscriptions list or Get subscripiton details,Microsoft.ApiManagement/service/workspaces/subscriptions/read,Lists all subscriptions of the API Management service instance. or Gets the specified Subscription entity (without keys).,,False
Microsoft API Management,Product subscriptions,Regenerate subscription PK,Microsoft.ApiManagement/service/subscriptions/regeneratePrimaryKey/action,Regenerates primary key of existing subscription of the API Management service instance.,,False
Microsoft API Management,Product subscriptions,Regenerate subscription PK,Microsoft.ApiManagement/service/workspaces/subscriptions/regeneratePrimaryKey/action,Regenerates primary key of existing subscription of the API Management service instance.,,False
Microsoft API Management,Product subscriptions,Regenerate subscription SK,Microsoft.ApiManagement/service/subscriptions/regenerateSecondaryKey/action,Regenerates secondary key of existing subscription of the API Management service instance.,,False
Microsoft API Management,Product subscriptions,Regenerate subscription SK,Microsoft.ApiManagement/service/workspaces/subscriptions/regenerateSecondaryKey/action,Regenerates secondary key of existing subscription of the API Management service instance.,,False
Microsoft API Management,Product subscriptions,Subscribe to product or Update subscription,Microsoft.ApiManagement/service/subscriptions/write,Creates or updates the subscription of specified user to the specified product. or Updates the details of a subscription specified by its identifier.,,False
Microsoft API Management,Product subscriptions,Subscribe to product or Update subscription,Microsoft.ApiManagement/service/workspaces/subscriptions/write,Creates or updates the subscription of specified user to the specified product. or Updates the details of a subscription specified by its identifier.,,False
Microsoft API Management,Product-API links resource,Create product-API link,Microsoft.ApiManagement/service/products/apiLinks/write,Creates or Updates a product-API link.,,False
Microsoft API Management,Product-API links resource,Create product-API link,Microsoft.ApiManagement/service/workspaces/products/apiLinks/write,Creates or Updates a product-API link.,,False
Microsoft API Management,Product-API links resource,Get links or Get product-API details,Microsoft.ApiManagement/service/products/apiLinks/read,Lists a collection of product-API links in the specified service instance. or Get product-API details.,,False
Microsoft API Management,Product-API links resource,Get links or Get product-API details,Microsoft.ApiManagement/service/workspaces/products/apiLinks/read,Lists a collection of product-API links in the specified service instance. or Get product-API details.,,False
Microsoft API Management,Product-API links resource,Remove product-API link,Microsoft.ApiManagement/service/products/apiLinks/delete,Delete product-API link.,,False
Microsoft API Management,Product-API links resource,Remove product-API link,Microsoft.ApiManagement/service/workspaces/products/apiLinks/delete,Delete product-API link.,,False
Microsoft API Management,Product-Group links resource,Create product-group link,Microsoft.ApiManagement/service/products/groupLinks/write,Creates or Updates a product-group link.,,False
Microsoft API Management,Product-Group links resource,Create product-group link,Microsoft.ApiManagement/service/workspaces/products/groupLinks/write,Creates or Updates a product-group link.,,False
Microsoft API Management,Product-Group links resource,Get links or Get product-group details,Microsoft.ApiManagement/service/products/groupLinks/read,Lists a collection of product-group links in the specified service instance. or Get product-group details.,,False
Microsoft API Management,Product-Group links resource,Get links or Get product-group details,Microsoft.ApiManagement/service/workspaces/products/groupLinks/read,Lists a collection of product-group links in the specified service instance. or Get product-group details.,,False
Microsoft API Management,Product-Group links resource,Remove product-group link,Microsoft.ApiManagement/service/products/groupLinks/delete,Delete product-group link.,,False
Microsoft API Management,Product-Group links resource,Remove product-group link,Microsoft.ApiManagement/service/workspaces/products/groupLinks/delete,Delete product-group link.,,False
Microsoft API Management,Products,Create product or Update product,Microsoft.ApiManagement/service/products/write,Creates or Updates a product. or Update existing product details.,,False
Microsoft API Management,Products,Create product or Update product,Microsoft.ApiManagement/service/workspaces/products/write,Creates or Updates a product. or Update existing product details.,,False
Microsoft API Management,Products,Get product list or Get product details,Microsoft.ApiManagement/service/products/read,Lists a collection of products in the specified service instance. or Gets the details of the product specified by its identifier.,,False
Microsoft API Management,Products,Get product list or Get product details,Microsoft.ApiManagement/service/workspaces/products/read,Lists a collection of products in the specified service instance. or Gets the details of the product specified by its identifier.,,False
Microsoft API Management,Products,Remove product,Microsoft.ApiManagement/service/products/delete,Delete product.,,False
Microsoft API Management,Products,Remove product,Microsoft.ApiManagement/service/workspaces/products/delete,Delete product.,,False
Microsoft API Management,Quotas,Get quota values,Microsoft.ApiManagement/service/quotas/read,Get values for quota,,False
Microsoft API Management,Quotas,Get quota values,Microsoft.ApiManagement/service/quotas/periods/read,Get quota counter value for period,,False
Microsoft API Management,Quotas,Set quota counter,Microsoft.ApiManagement/service/quotas/write,Set quota counter current value,,False
Microsoft API Management,Quotas,Set quota counter,Microsoft.ApiManagement/service/quotas/periods/write,Set quota counter current value,,False
Microsoft API Management,Recipient Emails associated with a notification,Create new email recipient,Microsoft.ApiManagement/service/notifications/recipientEmails/write,Adds the Email address to the list of Recipients for the Notification.,,False
Microsoft API Management,Recipient Emails associated with a notification,Create new email recipient,Microsoft.ApiManagement/service/workspaces/notifications/recipientEmails/write,Adds the Email address to the list of Recipients for the Notification.,,False
Microsoft API Management,Recipient Emails associated with a notification,Get Email Recipients associated with Publisher Notification,Microsoft.ApiManagement/service/notifications/recipientEmails/read,Gets the list of the Notification Recipient Emails subscribed to a notification.,,False
Microsoft API Management,Recipient Emails associated with a notification,Get Email Recipients associated with Publisher Notification,Microsoft.ApiManagement/service/workspaces/notifications/recipientEmails/read,Gets the list of the Notification Recipient Emails subscribed to a notification.,,False
Microsoft API Management,Recipient Emails associated with a notification,Removes email associated with notification,Microsoft.ApiManagement/service/notifications/recipientEmails/delete,Removes the email from the list of Notification.,,False
Microsoft API Management,Recipient Emails associated with a notification,Removes email associated with notification,Microsoft.ApiManagement/service/workspaces/notifications/recipientEmails/delete,Removes the email from the list of Notification.,,False
Microsoft API Management,Recipient Users associated with a notification,Add user to notification,Microsoft.ApiManagement/service/notifications/recipientUsers/write,Adds the API Management User to the list of Recipients for the Notification.,,False
Microsoft API Management,Recipient Users associated with a notification,Add user to notification,Microsoft.ApiManagement/service/workspaces/notifications/recipientUsers/write,Adds the API Management User to the list of Recipients for the Notification.,,False
Microsoft API Management,Recipient Users associated with a notification,Get recipient users for the Notification,Microsoft.ApiManagement/service/notifications/recipientUsers/read,Gets the list of the Notification Recipient User subscribed to the notification.,,False
Microsoft API Management,Recipient Users associated with a notification,Get recipient users for the Notification,Microsoft.ApiManagement/service/workspaces/notifications/recipientUsers/read,Gets the list of the Notification Recipient User subscribed to the notification.,,False
Microsoft API Management,Recipient Users associated with a notification,Removes user from notification recipients,Microsoft.ApiManagement/service/notifications/recipientUsers/delete,Removes the API Management user from the list of Notification.,,False
Microsoft API Management,Recipient Users associated with a notification,Removes user from notification recipients,Microsoft.ApiManagement/service/workspaces/notifications/recipientUsers/delete,Removes the API Management user from the list of Notification.,,False
Microsoft API Management,Resource representing current tenant metadata,Creates commit with configuration snapshot,Microsoft.ApiManagement/service/tenant/save/action,Creates commit with configuration snapshot to the specified branch in the repository,,False
Microsoft API Management,Resource representing current tenant metadata,Get tenant access information,Microsoft.ApiManagement/service/tenant/listSecrets/action,Get tenant access information details,,False
Microsoft API Management,Resource representing current tenant metadata,Get tenant access settings or Get tenant policy configuration or Get tenant access information,Microsoft.ApiManagement/service/tenant/read,Lists a collection of tenant access settings. or Get the Global policy definition of the Api Management service. or Get tenant access information details,,False
Microsoft API Management,Resource representing current tenant metadata,Regenerate primary key,Microsoft.ApiManagement/service/tenant/regeneratePrimaryKey/action,Regenerate primary access key,,False
Microsoft API Management,Resource representing current tenant metadata,Regenerate secondary key,Microsoft.ApiManagement/service/tenant/regenerateSecondaryKey/action,Regenerate secondary access key,,False
Microsoft API Management,Resource representing current tenant metadata,Remove tenant policy configuration,Microsoft.ApiManagement/service/tenant/delete,Remove policy configuration for the tenant,,False
Microsoft API Management,Resource representing current tenant metadata,Runs a deployment task to apply changes from the specified git branch,Microsoft.ApiManagement/service/tenant/deploy/action,Runs a deployment task to apply changes from the specified git branch to the configuration in database.,,False
Microsoft API Management,Resource representing current tenant metadata,Set tenant policy configuration or Update tenant access information or Update tenant access information,Microsoft.ApiManagement/service/tenant/write,Set policy configuration for the tenant or Update tenant access information details or Update tenant access information details,,False
Microsoft API Management,Resource representing current tenant metadata,Validates changes from the specified branch,Microsoft.ApiManagement/service/tenant/validate/action,Validates changes from the specified git branch,,False
Microsoft API Management,Resource representing current tenant settings,Get portal settings,Microsoft.ApiManagement/service/settings/read,Lists a collection of tenant settings. Always empty. Use /settings/public instead,,False
Microsoft API Management,Results of async operations,Get operation results or Get operation result,Microsoft.ApiManagement/service/tenant/operationResults/read,Get list of operation results or Get result of a specific operation,,False
Microsoft API Management,SSO Token,Get SSO token,Microsoft.ApiManagement/service/getssotoken/action,Gets SSO token that can be used to login into API Management Service Legacy portal as an administrator,,False
Microsoft API Management,Schemas,Create schema,Microsoft.ApiManagement/service/schemas/write,Creates or updates an Schema to be used in Api Management instance.,,False
Microsoft API Management,Schemas,Get schemas list or Get schema details,Microsoft.ApiManagement/service/schemas/read,Lists a collection of schemas registered. or Gets the details of the Schema specified by its identifier.,,False
Microsoft API Management,Schemas,Remove schema,Microsoft.ApiManagement/service/schemas/delete,Deletes specific Schema.,,False
Microsoft API Management,Schemas associated with the API,Gets the schemas stored for a given API or Gets schemas for the API,Microsoft.ApiManagement/service/apis/schemas/read,Get the schema configuration at the API level. or Get the schema configuration at the API level.,,False
Microsoft API Management,Schemas associated with the API,Gets the schemas stored for a given API or Gets schemas for the API,Microsoft.ApiManagement/service/workspaces/apis/schemas/read,Get the schema configuration at the API level. or Get the schema configuration at the API level.,,False
Microsoft API Management,Schemas associated with the API,Gets the schemas stored for a given API or Gets schemas for the API,Microsoft.ApiManagement/service/tenants/apis/schemas/read,Get the schema configuration at the API level. or Get the schema configuration at the API level.,,False
Microsoft API Management,Schemas associated with the API,Removes schema for the API,Microsoft.ApiManagement/service/apis/schemas/delete,Deletes the schema configuration at the Api.,,False
Microsoft API Management,Schemas associated with the API,Removes schema for the API,Microsoft.ApiManagement/service/workspaces/apis/schemas/delete,Deletes the schema configuration at the Api.,,False
Microsoft API Management,Schemas associated with the API,Removes schema for the API,Microsoft.ApiManagement/service/tenants/apis/schemas/delete,Deletes the schema configuration at the Api.,,False
Microsoft API Management,Schemas associated with the API,Sets schema used by the API,Microsoft.ApiManagement/service/apis/schemas/write,Creates or updates schema configuration for the API.,,False
Microsoft API Management,Schemas associated with the API,Sets schema used by the API,Microsoft.ApiManagement/service/workspaces/apis/schemas/write,Creates or updates schema configuration for the API.,,False
Microsoft API Management,Schemas associated with the API,Sets schema used by the API,Microsoft.ApiManagement/service/tenants/apis/schemas/write,Creates or updates schema configuration for the API.,,False
Microsoft API Management,Send password reset confirmation,Send,Microsoft.ApiManagement/service/users/confirmations/send/action,Sends confirmation,,False
Microsoft API Management,Service,Apply Network Configuration Updates,Microsoft.ApiManagement/service/applynetworkconfigurationupdates/action,Updates the Microsoft.ApiManagement resources running in Virtual Network to pick updated Network Settings.,,False
